9.729934938347066520e-02,3.920446648267434386e-01,-5.027557287217853110e-01,-6.488608140702710747e-01,-4.940357239858047533e-01,-1.238953455976619544e+00,-1.291206956107747272e+00,-6.913766572726004478e-01,-1.028284775828441217e-01,-2.280902233529982504e-01,-1.207351341507891251e-01,-1.277700095199456598e+00,-3.698162635175927249e-01,-1.237041769660304658e+00,-8.333679539809024650e-01,-1.168178718502728586e+00,-7.946751933142185420e-01,8.043661780059445654e-01,-5.792668054266887807e-03,-6.144416472572448162e-01,-2.226149842971379689e-02,-6.864838585731630749e-01,-8.675127701136827740e-01,5.660418036733314562e-01,-2.604092941547824225e-01,1.412177416920675499e-01,-7.487405472892210145e-01,-1.090242835071111083e+00,6.452059931250843372e-02,-1.061112249471275693e+00,6.282142083575870117e-01,-3.089314898142140886e-01,-8.816152890851025603e-01,-2.998985604473183297e+00,-1.652473849528880878e+00,-4.491252795374977680e+00,-3.265853673039783800e+00,-1.184486456751823846e+00,-3.897698920553077873e+00,-5.570414063059744292e-01,-1.405849299915746364e+00,-4.840881978193855573e-01,2.510503189316538597e-01,1.161704213051476975e+00,4.834851580673126259e-01,3.894599761293064955e-01,1.961102656668325395e+00,6.873264622528874046e-01,1.947441596133938635e+00,6.826827674817836922e-02,1.412180664808737829e+00,-1.338162951526888078e-01,5.456730535648979252e-01,-7.730853836363436038e-01,-7.172784513681184082e-01,-2.081456578902687593e-01,8.960907934172457345e-01,3.970198942180218071e-01,3.506301785411362060e-01,1.732380851314368198e-01,-2.933963879653630480e-01,1.057630616332593254e+00,-6.481367611861722500e-01,-7.097488688818935909e-01,-7.891367818671169987e-01,-5.393784213394444693e-01,2.861310896341501819e-01,-2.539019067608893135e-02,-4.394473833994485545e-01,-8.210019004892019634e-01,-7.730853836363436038e-01,-5.173129060134187274e-01,-1.190918965657659090e+00,1.024374315062706042e+00,-8.795975636383007723e-01,-3.102449447016132900e-01,3.765052852467573596e-01
6.057811967993034230e-01,5.560532003772863385e-01,8.850881842462028359e-01,3.099945576760781973e-01,2.536800992608641003e-01,6.681355038040852623e-01,-8.716880445826723223e-02,1.149370303417035277e+00,-7.598561465444017560e-02,5.633894046633367569e-01,7.614157972195315649e-01,3.405729195163303968e-01,4.599443781881401572e-01,6.261862585376326562e-02,-4.275648906538149219e-01,-6.190329097084648069e-01,-4.664876957772208232e-01,1.040458482283974861e+00,6.066094581070042846e-01,-2.311082891061459477e-01,1.144047770308170398e+00,-6.585799908354755816e-02,-3.265815439235784101e-01,-9.185573442965534741e-02,4.079756820994525635e-01,1.361502002512830822e+00,3.506920216423500825e-01,8.799286598495497103e-01,7.250780012484928649e-01,1.887212870116837526e-01,-5.116984805090885741e-02,3.501971029437806471e-01,-8.300233632720762644e-01,-2.706212422806956730e-01,-5.872726015084808182e-01,-2.486505757916132597e-01,-7.623552090300067530e-01,2.057128698395306945e-02,-2.917862553057314345e-01,3.947982462766516654e-01,-4.777488045353296964e-01,-9.074486874292385652e-01,4.015118024319576095e-01,-1.875034471374030232e-01,-2.393837766286538785e-03,1.193611928859870247e-01,4.701638635390565923e-01,8.019206758412962266e-01,3.630623204839840690e-01,6.827531960836060732e-01,-2.310163936775476157e-01,-7.893625905707614132e-01,-4.307933899191155325e-01,-6.430221758986143232e-01,2.280272000907626939e+00,3.155139315369192010e-01,-2.030259843116191121e-01,-5.209441671971035692e-01,-3.168000772186428948e-01,-4.048740406022651173e-01,-3.888853902971007859e-01,-5.493579037490826655e-01,-3.112496958963491545e-01,-1.453000243207819564e-01,-1.508075141613926640e+00,-4.789770391774403335e-01,9.664179654527919050e-01,6.142320304454554902e-01,-6.817244849696660891e-01,-1.723755064019949490e+00,-6.430221758986143232e-01,-1.393225457448646898e+00,-2.189004297519098197e-01,-8.741563432249079835e-01,-1.333322592280578478e+00,-1.199992792665171004e+00,8.323055809297421614e-01
-1.863649511450955198e-01,5.105995588300951127e-01,-1.333683797048989920e-02,3.686380662310065337e-01,2.299046743410369242e-01,-3.375424323417672845e-01,-5.904439170038796592e-01,5.017199484658155934e-02,1.049354890225056236e+00,-6.800201487931698541e-01,-4.665093688165307673e-01,-1.167941450649410094e-02,-3.882311701857892317e-01,2.110011127675267412e-02,2.976285129259504392e-01,9.836072449576518939e-02,-2.125166849056477625e-01,-5.810091934464186592e-01,4.875873123271274312e-01,4.615040986468665896e-01,-4.597032182610556461e-01,-6.717581540948110996e-01,-1.974411041010831758e-01,1.031790044759474778e+00,4.267797061899783473e-01,9.030937416101587900e-02,-4.654951799108646426e-01,1.006098629139243528e+00,6.635508384119381819e-02,-6.166360850606906752e-01,5.106787609370290193e-01,8.135398141317350396e-01,6.024669444261081530e-01,-9.254004569550414172e-02,4.089793564692040251e-01,-3.814688172933665689e-01,-3.319565466482609084e-01,1.783435139550038628e-01,-2.386666725073911810e-02,5.896317594081127572e-02,-2.553669172219520944e-01,8.483437993143702061e-01,1.184966845095083876e+00,1.797526148139027002e+00,6.989990975865530975e-01,-1.858377097102516945e-02,1.001556438202813037e+00,5.067369227354243666e-01,2.165631441095596355e+00,-5.893951511604946791e-01,4.657947109402540975e-01,-1.782610163105591006e-01,1.103583752050722566e+00,3.063530208229129914e-01,-1.659812526325979143e-01,1.792885550241831050e+00,1.296522264167828009e+00,-2.106685341919682097e-01,2.049769831724598257e-01,9.890064247693340915e-01,-1.926319373813008273e-01,2.182850482787036306e+00,9.222822814487168230e-01,-2.857176168808186478e-01,1.667456104461093602e-01,1.440622545690260770e-01,1.076739763965303132e+00,4.786641057421485712e-01,-2.790479845229084099e-01,-8.659449035576335385e-01,3.063530208229129914e-01,3.754663764740106546e-01,-3.902589538977510042e-01,-4.852700623271208324e-02,-5.680093195785165250e-01,-9.057426630818915525e-01,-2.738982556907318955e-01
-4.353150481975412989e-01,-3.575294096604955119e-01,-5.762346405034859398e-01,3.531465939850559899e-01,1.002145039494791945e+00,-6.676953688816351651e-01,-5.986597362655995402e-01,2.065222599110107637e+00,-4.443699349938493581e-01,-2.748937523081024237e-01,-4.280229505392016964e-01,7.094501185438605306e-01,-2.718561376459834866e-01,3.868953662995084364e-01,7.504719098001741973e-01,2.080285956514448475e+00,7.428148289244368430e-01,-5.498234625579896395e-01,-2.565091842633425157e-01,3.680404440347864736e-02,-7.768794316464603389e-01,-9.673083766720282917e-01,-8.422329420102847575e-01,4.724712661178212536e-01,7.498323785340865744e-02,-2.010192798926624946e-01,-8.370602206980861659e-01,-3.561924021388476747e-01,-4.478388945171974528e-02,-1.374178864727758631e+00,1.503035108874325732e-01,8.334395426455043498e-01,4.045592825347140709e-01,-1.763052967884412014e-01,5.497628404390496604e-01,1.006399614103482110e+00,1.856759786873580370e-02,2.604021637382970544e-01,-7.072589900757503267e-02,-1.902392800007919049e-01,9.949228391292354312e-02,4.370076488918403501e-01,-1.707366510072477750e-01,2.809329841094251323e-01,5.444026816568612315e-01,-5.887960848680617865e-01,1.999486570077251002e-01,-3.991474626220493926e-03,2.146270047910816270e-01,9.353931802085896363e-01,-2.497494531574801779e-01,-1.748849431177769143e-01,8.209245816150659847e-01,3.536097500638628044e-01,-1.870622137194815071e-01,1.183043431506829668e+00,-4.712119169889415482e-01,-4.148772305300913454e-01,7.927715182688935824e-01,8.228530208261586321e-01,2.511384746611669549e-01,-9.507352250411759131e-01,1.046701521375705157e+00,1.057380442371727680e+00,-2.676185723492550128e-01,6.953683202931894014e-01,-1.015631082784836381e-01,-9.613950154679541393e-01,-2.650836266711372735e-01,8.717108342426252432e-02,3.536097500638628044e-01,2.152116073882582303e-01,1.061697853590834129e+00,2.944045233578184706e-01,1.279622097934012048e+00,-3.551663182655664941e-01,-1.119789656940787914e+00
-6.513974472933989346e-02,-2.938741452788377062e-01,-1.078610062387668211e+00,-7.859864030625658415e-01,-5.054652369463137340e-01,-4.281950305966339410e-01,-7.185721982971307042e-01,-3.696582455206449680e-01,-2.015923222636128109e+00,-5.746328686171789935e-01,1.709885492404344676e-01,-4.842783134600469053e-01,-5.703753063064147533e-01,-5.924893054937332426e-01,-7.542882195162455838e-01,-4.448279870202520025e-01,-7.751937588396723422e-01,4.463796682728261023e-01,3.151103951581639140e-01,-1.035181697705315207e+00,2.401278858134025251e-01,-1.279720052396534191e+00,-6.885096324097839116e-01,-1.121897035383711883e+00,-9.088354763120238822e-01,-4.894459534848887711e-02,-4.085168905526551097e-01,-8.418697506097831962e-01,-6.588795566905838452e-01,-7.887816750718823489e-01,-1.253552898389651782e+00,-1.032359547318400184e+00,-1.007684706448302325e+00,-2.769993286246579811e-01,-1.684906861956753654e-01,-9.273002474778881954e-01,-9.753692380026692810e-01,-6.549677402286115946e-01,-2.039078362543802758e-01,-5.204974553103072221e-01,-2.273064213890792218e-01,-4.859105756544552235e-01,2.166152635953877068e-02,-4.150506797143259652e-01,-1.218422046064106645e+00,-1.142018669316285706e+00,5.848984674514391413e-01,-9.481747421158179812e-01,-5.014272873464564739e-01,1.926138183193799869e-01,-6.769346905390779545e-01,-1.193386430980859059e+00,-1.469465032009020788e+00,-7.191305080018884910e-01,1.147090114454624166e-01,-3.495964361721353719e-01,-6.605328405118480184e-01,-9.535801051553225438e-01,6.779703811632689092e-01,-7.593725618250061205e-01,1.315697159365067023e-02,6.573574629660211555e-01,-6.765447431462999761e-01,3.486956295610287720e-02,-4.035857860200325886e-01,-1.145782542075896249e+00,5.079851504748033042e-01,4.891753851910250750e-02,-5.389227705790375911e-01,-1.163331270879947699e+00,-7.191305080018884910e-01,-4.361721765273390283e-01,-1.136256370538493821e+00,-1.215300231386408081e+00,-6.672944865540892945e-01,-8.310525187292557847e-01,1.941126855497107839e-01
-5.980721902106892474e-01,-5.221011724783232166e-01,-4.914008697720992358e-01,-5.962052163291207130e-01,-4.487761511214387045e-01,1.546417000372936890e-01,6.153923392584510488e-01,-4.760376534225155831e-01,4.058704982180194598e-01,-7.929894804468422265e-02,-7.241273621541562955e-01,1.439407677679346298e-01,-2.307417451884538340e-01,3.671372277254401073e-01,-6.435618181978757235e-01,2.683123791987177542e-01,-4.933084829591371512e-01,-8.809964404753004574e-01,-5.042038508281713183e-01,1.656406814564314878e-01,-6.013204817905052346e-01,-1.558538295336995838e-01,1.396178873398968012e-01,-2.929618437181040758e-01,-4.121350248398216176e-01,-7.388168306356934778e-01,-2.254767038175276572e-01,-2.657643242404847395e-02,-6.200077984640904871e-01,-5.379969479197660442e-01,3.873365981888420850e-01,-1.652798227388716790e-01,2.307815493171598842e+00,1.943591463331584002e-01,3.488685126864087271e-01,3.899297132761971874e-01,3.477127046937011912e-01,-3.062223648705641454e-01,-4.075824658824847013e-01,-1.674197807179795272e-01,9.953066175340474775e-01,1.698100518240929224e-01,-3.897656302988114496e-01,-9.509207959161027901e-01,-3.953193599677500836e-01,1.824901854131061318e-01,-6.825708895858163539e-01,4.062718986484605277e-01,-9.583663180651922353e-01,2.370098015652420398e-01,-4.455242523610279948e-01,2.328167249250112647e-01,6.188488920638569868e-02,-3.857527703228782329e-02,5.057966584795091647e-01,-5.801479491140759670e-01,-9.841166503899987372e-01,6.596897627452703583e-01,1.523372438031044274e+00,1.223065699881336954e+00,7.489035117180925516e-01,4.885800058342552182e-02,1.616563248869178793e+00,3.111131729506290688e-01,1.773189627695943127e+00,2.087580624381447092e-01,1.097563925901658966e-01,-9.096262080784640602e-01,1.868259352390039485e+00,-1.598436211787058331e-02,-3.857527703228782329e-02,-6.116015407824248323e-02,1.102421979614265579e+00,-6.149215722661477944e-03,2.078883251533927279e+00,-1.393321823244939202e-02,-8.697685324611619251e-01
-3.351933141901553559e-01,-3.964262172119169536e-01,-5.974949728902890361e-02,3.133737918541127931e-01,-3.345989914997353210e-01,9.807471407678237663e-01,1.399335910702118158e+00,-6.104172839623648317e-01,7.237775704220479334e-01,5.861889147095278307e-02,-2.983657845985085988e-01,9.090515731318258297e-01,-8.200105243809489852e-02,1.236806513980894806e+00,2.552918458442078320e-01,-1.395238225550339897e-02,2.152264445191038322e-01,-6.208105522490054984e-01,5.986084684014447710e-01,1.018336348034213357e+00,4.667558559087753994e-02,1.585472238475318152e+00,8.028226153053901193e-01,7.163229314749008925e-02,-3.357618458508099812e-01,-8.418536077677589435e-02,1.092112254465793075e+00,6.897785895741579409e-01,3.284633004292862868e-01,1.285715404998664102e+00,-7.122541350043005703e-01,-8.491979434850722985e-02,1.362868693667127484e+00,4.021564858598382086e-01,5.365075524214000247e-01,4.694617884997016599e-01,4.571084987849675652e-01,-3.355174597513533308e-01,8.128802380167189368e-01,-7.686484720616737487e-01,-3.468019508688402475e-01,-4.676751216632042407e-01,-3.021281166391777129e-01,-7.270478094637048416e-01,-3.248176428759497886e-02,-1.501980430647447406e-01,-6.527331434855682124e-01,-6.965131431437394660e-01,-1.015437004277484068e+00,1.192261492389093958e-01,-7.795918890970376935e-01,-7.793194812857347220e-02,-3.357730293694802248e-01,4.237496935432227829e-01,2.495214755499587378e-01,3.317354993346945946e-01,-2.377128200574518957e-01,4.260034833188180992e-01,-1.070992534646973970e+00,-1.380362534174903733e+00,3.980277306889042355e-01,4.959395722653170413e-02,-2.932003793845313622e-01,6.248111977433211672e-01,1.080193993637176497e+00,5.838870464646245262e-01,2.102767558143102899e+00,3.410282673385791608e+00,-1.509298364498500890e-02,-1.598436211787058331e-02,4.237496935432227829e-01,2.126098969056879007e+00,2.996597596833331378e-01,-8.374865843730225357e-02,-1.707343939201721658e-02,-1.393321823244939202e-02,-1.418397388163331885e-01
-1.804235934638880878e-01,-5.048432806225554292e-02,-2.812034805276935612e-01,-1.995475123410883622e-01,-2.217040059986462031e-01,-2.445385759532309744e-01,-7.667350064497878703e-01,7.086021144301257735e-01,-4.123642491832389401e-01,-3.740852423807830562e-01,-4.690665231460915963e-01,-3.449344045245305024e-01,-6.668696445372568338e-01,-5.606967143213316129e-01,1.137661722697557304e-01,4.875006365032383271e-02,2.421488192513039095e-01,-7.781071343174940091e-01,-5.812129466154830615e-01,5.012336303202801213e-01,-4.854354663380768264e-01,-6.087504519402300307e-01,-1.247772849360341274e+00,4.804790774204192871e-02,2.322370647181982717e-01,4.631516697913689029e-01,-6.959147986008508147e-01,-1.009441431410353085e-01,-5.262329689822813350e-01,-1.136246972179488779e+00,3.975862561418200825e-01,2.339681445194048692e-01,3.288153857393561474e-01,5.112286084084682880e-01,7.476329931623733049e-01,9.218479876786236371e-01,8.162665122752114921e-02,3.426533797350471700e-01,-2.073634251781778792e-01,-6.082115422920832959e-01,-3.473690229258906692e-01,3.191427687273763469e-01,-1.454792600675068048e-01,-5.278384726655451775e-01,7.613692551890244298e-01,-2.178231927190768413e+00,-3.602490005176448573e-01,-1.463480115364162559e+00,-9.661728846459812781e-01,-9.229580178931844348e-01,-6.144638692080590658e-01,-1.316811687702060141e+00,-7.095300112172013562e-02,1.249832417110017663e-01,-5.839216604576272784e-01,1.911974729117389415e-01,-6.651828286597758488e-01,-1.720973781096551747e+00,1.198099580083356736e-01,-2.061338755704644199e-01,1.671342915901939674e-01,-1.044535485070551273e+00,-1.351239115959634418e+00,-5.243920068609853047e-01,-1.416333655707949779e-01,-1.616799111291613023e-01,1.002846366106468629e-01,7.767461476831225564e-01,-1.163252340483165170e+00,-6.632920422463115528e-01,1.249832417110017663e-01,-4.087129974914617270e-01,-6.703646397687061942e-01,-9.766515707409456626e-01,-6.743425197643005964e-01,-9.903384352976709604e-01,-9.763464589642987246e-01
-1.720455039905877670e-01,-1.168484652754079867e-01,-1.873768329744472314e-02,-6.629898486294193427e-01,-8.433963624878925147e-01,6.257609604838293427e-01,7.571711847529906114e-01,-4.222022486064528346e-01,3.340555036870281325e-01,-3.934223995273812835e-01,-3.010706040570044206e-01,7.880996707737789597e-01,1.039563049564650593e-01,7.563354503658025196e-01,-5.602581015347319893e-01,-3.891379087182275098e-01,-1.083002414370775046e+00,-6.358908553920149254e-02,1.008694290058281373e+00,-3.695376429939770113e-01,-1.171399122817334687e-01,-2.564335448618700886e-01,1.120663479502145732e+00,-4.015042706318481258e-01,-5.159339328623477883e-01,3.219856651221731508e-02,3.597216116456536383e-01,4.953342162507144986e-01,-6.584914199821705061e-02,7.017758808922378577e-01,1.945046606384052135e-01,-5.159517509703973603e-01,1.603548466606575240e-01,-1.565800149194848945e-01,-1.975177913097890259e-01,-6.686976448908173998e-01,2.029682309124425099e-01,-2.776959803552246364e-01,-2.619573981778096083e-01,1.012753994129464152e-01,7.134399385465627352e-01,2.819373770167071247e-01,5.929216060168943647e-01,1.076074645341494884e-01,4.931165578896572893e-02,1.387958565823873336e+00,1.360234867230095901e+00,4.844674081687013745e-01,8.119608761854008039e-01,-3.456489238122592011e-01,1.138972014288695267e-01,3.085244503410445316e-01,4.895096568284942329e-01,-3.864578293353589933e-01,-2.286402117699521397e-01,4.596629719988600260e-01,9.553751891958105480e-01,5.116722366954032930e-01,-8.368235170245797994e-01,-6.146369179757611434e-01,-6.478883215569807286e-01,5.739759781270468153e-01,-1.842883151993366664e-01,-5.014658702952777825e-01,-2.835205875618038718e-01,-2.598254065748756836e-01,1.069715663927611526e+00,-5.362419315373251338e-01,3.050601892455045983e-01,-6.193626137725977837e-02,-3.864578293353589933e-01,-7.167387652340292403e-01,-3.523314988772839884e-01,-3.954293571804342045e-01,-5.511790501224745897e-01,-3.061836313207614291e-01,3.078678786533421974e-01
-2.191832607680335634e-03,4.953140163209731051e-01,-6.952959932573655744e-01,-3.480058459542653138e-01,-6.407444982631053110e-01,-5.801352231505318979e-01,-5.548771713952571627e-01,-1.303908835344042449e+00,-6.844864874825218326e-01,-2.336661825469120712e-01,-1.954003449342303286e-02,-7.151760293050947459e-02,5.187165504889458545e-02,-2.198725075818778185e-01,-8.495134016916811026e-01,-7.854626080565481061e-01,-4.375491596923308246e-01,1.736532204296541870e+00,-2.779104221697529242e-01,-9.024540607444357654e-02,-2.702638494810583394e-02,-4.202831649203057074e-01,-8.448054194333365352e-01,-2.737338927895423546e-01,5.518171333822998736e-01,6.870057919615746300e-01,-1.730739089729894375e-01,-3.526235433735607633e-02,3.546689947270272314e-01,-2.583141541818093079e-01,2.002651121927433719e-01,-4.331039218410926428e-01,-8.555471621102517243e-01,-1.021463541921069584e+00,-1.558435338447548224e+00,-1.049902718576545935e+00,-1.351240576717007702e-01,-6.550202438667127591e-01,-1.307243783009741200e+00,-3.885542064343371349e-01,-1.254503217119897096e+00,-5.717935056589454890e-01,-9.293413572528048672e-01,3.641268568241486370e-01,-1.887865200394579779e-01,6.224292847475634272e-01,5.377303853760182495e-01,1.045106017828572487e+00,2.736569473487473481e-01,4.547606987694946534e-01,-6.450392975034706655e-01,-6.493490306682452307e-01,-1.433729812497164802e-01,-1.360449089181900995e+00,-2.617605036198178969e-01,-2.496882142260605342e+00,-4.881038494670484340e-01,-2.428048868271531213e-01,-1.151771535855506734e+00,-7.912978852850865996e-01,-9.199344073646489317e-01,-3.894500071155200804e-01,-8.381282042857948200e-01,-2.461562060630967941e-01,8.887386044066222790e-02,5.808685459746810997e-02,1.099867793432070417e+00,-1.059078559913777973e+00,-2.526017736253038382e-01,-6.606787815140569009e-01,-1.360449089181900995e+00,-9.095171580618406360e-01,5.026743228759628090e-01,-8.933285117947229459e-01,-9.035210658595037581e-01,-5.026119087330260804e-01,1.412358912713348458e+00
